"PublYearMonth","Company","CDU/CSU","SPD","GRUNE","FDP","LINKE","AfD","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2005-jan","Forsch’gr.Wahlen",0.39,0.32,0.1,0.07,0.06,NA,NA,1273,2005-01-14,2005-01-11,2005-01-13,FALSE,"Forsch’gr.Wahlen"
"2005-jan","Infratestdimap",0.37,0.33,0.12,0.08,0.05,NA,NA,1000,2005-01-14,2005-01-11,2005-01-12,FALSE,"Infratestdimap"
"2005-jan","Kantar(Emnid)",0.38,0.34,0.11,0.08,0.05,NA,NA,2758,2005-01-12,2005-01-03,2005-01-11,FALSE,"Kantar(Emnid)"
"2005-jan","Forsa",0.38,0.35,0.1,0.07,0.05,NA,NA,2501,2005-01-11,2005-01-03,2005-01-07,FALSE,"Forsa"
"2005-jan","Infratestdimap",0.38,0.33,0.12,0.08,0.05,NA,NA,1500,2005-01-07,2005-01-04,2005-01-05,FALSE,"Infratestdimap"
"2005-jan","Kantar(Emnid)",0.37,0.34,0.11,0.08,0.06,NA,NA,1470,2005-01-05,2004-12-27,2005-01-04,FALSE,"Kantar(Emnid)"
"2005-jan","Forsa",0.38,0.34,0.1,0.08,0.05,NA,NA,2005,2005-01-04,2004-12-27,2004-12-30,FALSE,"Forsa"
"2004-dec","Forsa",0.38,0.34,0.1,0.08,0.05,NA,NA,2007,2004-12-28,2004-12-20,2004-12-23,FALSE,"Forsa"
"2004-dec","Infratestdimap",0.38,0.34,0.12,0.07,0.05,NA,NA,1000,2004-12-23,2004-12-20,2004-12-21,FALSE,"Infratestdimap"
"2004-dec","Kantar(Emnid)",0.4,0.31,0.11,0.07,0.06,NA,NA,3869,2004-12-22,2004-12-13,2004-12-20,FALSE,"Kantar(Emnid)"
"2004-dec","Forsa",0.4,0.33,0.1,0.07,0.05,NA,NA,2506,2004-12-21,2004-12-11,2004-12-17,FALSE,"Forsa"
"2004-dec","Infratestdimap",0.4,0.32,0.11,0.07,0.05,NA,NA,1000,2004-12-17,2004-12-14,2004-12-15,FALSE,"Infratestdimap"
"2004-dec","GMS",0.4,0.32,0.11,0.08,0.06,NA,NA,1003,2004-12-16,2004-12-08,2004-12-14,FALSE,"GMS"
"2004-dec","Allensbach",0.397,0.301,0.119,0.084,0.06,NA,NA,2063,2004-12-15,2004-11-29,2004-12-08,FALSE,"Allensbach"
"2004-dec","Kantar(Emnid)",0.39,0.31,0.1,0.08,0.06,NA,NA,3772,2004-12-15,2004-12-06,2004-12-13,FALSE,"Kantar(Emnid)"
"2004-dec","Forsa",0.39,0.32,0.11,0.08,0.05,NA,NA,2507,2004-12-14,2004-12-06,2004-12-10,FALSE,"Forsa"
"2004-dec","Forsch’gr.Wahlen",0.41,0.3,0.1,0.07,0.06,NA,NA,1233,2004-12-10,2004-12-07,2004-12-09,FALSE,"Forsch’gr.Wahlen"
"2004-dec","Infratestdimap",0.4,0.32,0.11,0.08,0.05,NA,NA,1000,2004-12-10,2004-12-07,2004-12-09,FALSE,"Infratestdimap"
"2004-dec","Kantar(Emnid)",0.4,0.31,0.11,0.07,0.06,NA,NA,3490,2004-12-08,2004-11-29,2004-12-06,FALSE,"Kantar(Emnid)"
"2004-dec","Forsa",0.38,0.33,0.11,0.08,0.06,NA,NA,2500,2004-12-07,2004-11-29,2004-12-03,FALSE,"Forsa"
"2004-dec","Infratestdimap",0.4,0.33,0.11,0.07,0.04,NA,NA,1500,2004-12-03,2004-11-30,2004-12-01,FALSE,"Infratestdimap"
"2004-dec","Kantar(Emnid)",0.39,0.31,0.11,0.08,0.06,NA,NA,4010,2004-12-01,2004-11-22,2004-11-29,FALSE,"Kantar(Emnid)"
"2004-nov","Forsa",0.38,0.32,0.12,0.08,0.05,NA,NA,2503,2004-11-30,2004-11-22,2004-11-26,FALSE,"Forsa"
"2004-nov","Forsch’gr.Wahlen",0.41,0.3,0.1,0.07,0.06,NA,NA,1289,2004-11-26,2004-11-23,2004-11-25,FALSE,"Forsch’gr.Wahlen"
"2004-nov","Infratestdimap",0.39,0.32,0.11,0.08,0.05,NA,NA,1000,2004-11-26,2004-11-23,2004-11-24,FALSE,"Infratestdimap"
"2004-nov","Kantar(Emnid)",0.38,0.32,0.12,0.07,0.06,NA,NA,3699,2004-11-24,2004-11-15,2004-11-22,FALSE,"Kantar(Emnid)"
"2004-nov","Forsa",0.38,0.31,0.11,0.09,0.06,NA,NA,2504,2004-11-23,2004-11-15,2004-11-19,FALSE,"Forsa"
"2004-nov","Infratestdimap",0.39,0.32,0.12,0.07,0.05,NA,NA,1000,2004-11-19,2004-11-16,2004-11-17,FALSE,"Infratestdimap"
"2004-nov","Allensbach",0.389,0.309,0.109,0.088,0.058,NA,NA,2033,2004-11-18,2004-10-28,2004-11-09,FALSE,"Allensbach"
"2004-nov","GMS",0.39,0.32,0.12,0.08,0.05,NA,NA,1008,2004-11-18,2004-11-10,2004-11-16,FALSE,"GMS"
"2004-nov","Kantar(Emnid)",0.39,0.31,0.11,0.08,0.06,NA,NA,3858,2004-11-17,2004-11-08,2004-11-15,FALSE,"Kantar(Emnid)"
"2004-nov","Forsa",0.4,0.31,0.11,0.08,0.05,NA,NA,2499,2004-11-16,2004-11-08,2004-11-12,FALSE,"Forsa"
"2004-nov","Forsch’gr.Wahlen",0.41,0.29,0.11,0.07,0.06,NA,NA,1265,2004-11-12,2004-11-09,2004-11-11,FALSE,"Forsch’gr.Wahlen"
"2004-nov","Infratestdimap",0.4,0.31,0.12,0.07,0.05,NA,NA,1000,2004-11-12,2004-11-09,2004-11-11,FALSE,"Infratestdimap"
"2004-nov","Kantar(Emnid)",0.39,0.31,0.12,0.07,0.06,NA,NA,2457,2004-11-10,2004-11-01,2004-11-08,FALSE,"Kantar(Emnid)"
"2004-nov","Forsa",0.39,0.32,0.11,0.08,0.05,NA,NA,2508,2004-11-09,2004-11-01,2004-11-05,FALSE,"Forsa"
"2004-nov","Infratestdimap",0.4,0.3,0.13,0.08,0.05,NA,NA,1500,2004-11-05,2004-11-02,2004-11-04,FALSE,"Infratestdimap"
"2004-nov","Kantar(Emnid)",0.39,0.31,0.12,0.08,0.06,NA,NA,2100,2004-11-03,2004-10-25,2004-10-29,FALSE,"Kantar(Emnid)"
"2004-nov","Forsa",0.38,0.33,0.11,0.08,0.05,NA,NA,2502,2004-11-02,2004-10-25,2004-10-29,FALSE,"Forsa"
"2004-oct","Forsch’gr.Wahlen",0.4,0.3,0.11,0.07,0.06,NA,NA,1239,2004-10-29,2004-10-26,2004-10-28,FALSE,"Forsch’gr.Wahlen"
"2004-oct","Infratestdimap",0.38,0.31,0.12,0.08,0.06,NA,NA,1000,2004-10-29,2004-10-26,2004-10-26,FALSE,"Infratestdimap"
"2004-oct","Kantar(Emnid)",0.39,0.31,0.12,0.07,0.06,NA,NA,3273,2004-10-27,2004-10-19,2004-10-25,FALSE,"Kantar(Emnid)"
"2004-oct","Forsa",0.38,0.33,0.12,0.08,0.04,NA,NA,2507,2004-10-26,2004-10-18,2004-10-22,FALSE,"Forsa"
"2004-oct","Infratestdimap",0.38,0.31,0.12,0.08,0.05,NA,NA,1000,2004-10-22,2004-10-19,2004-10-20,FALSE,"Infratestdimap"
"2004-oct","GMS",0.41,0.29,0.11,0.07,0.065,NA,NA,1010,2004-10-21,2004-10-13,2004-10-19,FALSE,"GMS"
"2004-oct","Allensbach",0.415,0.27,0.121,0.084,0.063,NA,NA,NA,2004-10-20,2004-10-01,2004-10-12,FALSE,"Allensbach"
"2004-oct","Kantar(Emnid)",0.4,0.29,0.12,0.08,0.06,NA,NA,3911,2004-10-19,2004-10-11,2004-10-18,FALSE,"Kantar(Emnid)"
"2004-oct","Forsa",0.38,0.33,0.11,0.08,0.05,NA,NA,2508,2004-10-19,2004-10-11,2004-10-15,FALSE,"Forsa"
"2004-oct","Forsch’gr.Wahlen",0.42,0.28,0.11,0.06,0.06,NA,NA,1240,2004-10-15,2004-10-12,2004-10-14,FALSE,"Forsch’gr.Wahlen"
"2004-oct","Infratestdimap",0.4,0.3,0.13,0.07,0.05,NA,NA,1000,2004-10-15,2004-10-12,2004-10-13,FALSE,"Infratestdimap"
"2004-oct","Kantar(Emnid)",0.4,0.28,0.12,0.08,0.07,NA,NA,3499,2004-10-13,2004-10-04,2004-10-11,FALSE,"Kantar(Emnid)"
"2004-oct","Forsa",0.39,0.31,0.11,0.08,0.06,NA,NA,2503,2004-10-13,2004-10-04,2004-10-08,FALSE,"Forsa"
"2004-oct","Infratestdimap",0.41,0.29,0.12,0.07,0.06,NA,NA,1000,2004-10-08,2004-10-05,2004-10-07,FALSE,"Infratestdimap"
"2004-oct","Forsa",0.4,0.29,0.12,0.08,0.06,NA,NA,2509,2004-10-05,2004-09-27,2004-10-01,FALSE,"Forsa"
"2004-oct","Infratestdimap",0.41,0.29,0.12,0.07,0.06,NA,NA,1500,2004-10-01,2004-09-28,2004-09-29,FALSE,"Infratestdimap"
"2004-sep","Forsa",0.39,0.29,0.12,0.08,0.07,NA,NA,2501,2004-09-28,2004-09-20,2004-09-24,FALSE,"Forsa"
"2004-sep","Forsch’gr.Wahlen",0.44,0.27,0.1,0.06,0.06,NA,NA,1245,2004-09-24,2004-09-21,2004-09-23,FALSE,"Forsch’gr.Wahlen"
"2004-sep","Infratestdimap",0.43,0.26,0.13,0.07,0.06,NA,NA,1000,2004-09-24,2004-09-21,2004-09-22,FALSE,"Infratestdimap"
"2004-sep","GMS",0.42,0.26,0.11,0.07,0.08,NA,NA,1005,2004-09-23,2004-09-15,2004-09-21,FALSE,"GMS"
"2004-sep","Forsa",0.41,0.28,0.11,0.08,0.07,NA,NA,2501,2004-09-21,2004-09-13,2004-09-17,FALSE,"Forsa"
"2004-sep","Infratestdimap",0.43,0.26,0.13,0.06,0.06,NA,NA,1000,2004-09-17,2004-09-14,2004-09-15,FALSE,"Infratestdimap"
"2004-sep","Allensbach",0.446,0.237,0.114,0.08,0.075,NA,NA,NA,2004-09-15,2004-08-26,2004-09-06,FALSE,"Allensbach"
"2004-sep","Forsa",0.41,0.27,0.12,0.08,0.07,NA,NA,2503,2004-09-14,2004-09-03,2004-09-10,FALSE,"Forsa"
"2004-sep","Infratestdimap",0.44,0.26,0.13,0.06,0.06,NA,NA,1000,2004-09-10,2004-09-07,2004-09-09,FALSE,"Infratestdimap"
"2004-sep","Forsa",0.41,0.27,0.13,0.08,0.06,NA,NA,2506,2004-09-07,2004-08-30,2004-09-03,FALSE,"Forsa"
"2004-sep","Infratestdimap",0.44,0.26,0.12,0.06,0.07,NA,NA,1500,2004-09-03,2004-08-31,2004-09-01,FALSE,"Infratestdimap"
"2004-aug","Forsa",0.42,0.26,0.12,0.08,0.07,NA,NA,2504,2004-08-31,2004-08-23,2004-08-27,FALSE,"Forsa"
"2004-aug","Infratestdimap",0.43,0.25,0.12,0.07,0.07,NA,NA,1000,2004-08-28,2004-08-24,2004-08-25,FALSE,"Infratestdimap"
"2004-aug","Forsch’gr.Wahlen",0.45,0.26,0.1,0.06,0.06,NA,NA,1173,2004-08-27,2004-08-24,2004-08-26,FALSE,"Forsch’gr.Wahlen"
"2004-aug","Forsa",0.42,0.26,0.13,0.08,0.07,NA,NA,2503,2004-08-24,2004-08-16,2004-08-20,FALSE,"Forsa"
"2004-aug","Infratestdimap",0.43,0.24,0.13,0.06,0.08,NA,NA,1000,2004-08-20,2004-08-17,2004-08-19,FALSE,"Infratestdimap"
"2004-aug","Kantar(Emnid)",0.42,0.23,0.13,0.09,0.08,NA,NA,NA,2004-08-19,NA,NA,FALSE,"Kantar(Emnid)"
"2004-aug","GMS",0.43,0.25,0.13,0.08,0.07,NA,NA,1002,2004-08-19,2004-08-11,2004-08-17,FALSE,"GMS"
"2004-aug","Allensbach",0.429,0.253,0.113,0.082,0.074,NA,NA,2000,2004-08-17,2004-07-30,2004-08-10,FALSE,"Allensbach"
"2004-aug","Forsa",0.43,0.24,0.13,0.08,0.07,NA,NA,2500,2004-08-17,2004-08-09,2004-08-13,FALSE,"Forsa"
"2004-aug","Infratestdimap",0.44,0.24,0.12,0.07,0.08,NA,NA,NA,2004-08-13,NA,NA,FALSE,"Infratestdimap"
"2004-aug","Kantar(Emnid)",0.43,0.25,0.12,0.08,0.07,NA,NA,NA,2004-08-12,NA,NA,FALSE,"Kantar(Emnid)"
"2004-aug","Forsa",0.43,0.26,0.13,0.08,0.06,NA,NA,2504,2004-08-10,2004-08-02,2004-08-06,FALSE,"Forsa"
"2004-aug","Infratestdimap",0.44,0.23,0.13,0.08,0.07,NA,NA,1500,2004-08-06,2004-08-03,2004-08-04,FALSE,"Infratestdimap"
"2004-aug","Kantar(Emnid)",0.43,0.25,0.12,0.08,0.07,NA,NA,NA,2004-08-05,NA,NA,FALSE,"Kantar(Emnid)"
"2004-aug","Forsa",0.44,0.25,0.13,0.07,0.06,NA,NA,2510,2004-08-03,2004-07-26,2004-07-30,FALSE,"Forsa"
"2004-jul","Infratestdimap",0.44,0.25,0.12,0.07,0.07,NA,NA,1000,2004-07-30,2004-07-27,2004-07-29,FALSE,"Infratestdimap"
"2004-jul","Kantar(Emnid)",0.45,0.24,0.13,0.07,0.06,NA,NA,NA,2004-07-29,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jul","Forsa",0.43,0.26,0.13,0.07,0.06,NA,NA,2504,2004-07-27,2004-07-19,2004-07-23,FALSE,"Forsa"
"2004-jul","Forsch’gr.Wahlen",0.45,0.26,0.11,0.07,0.05,NA,NA,1225,2004-07-23,2004-07-20,2004-07-22,FALSE,"Forsch’gr.Wahlen"
"2004-jul","Infratestdimap",0.44,0.25,0.12,0.07,0.07,NA,NA,1000,2004-07-23,2004-07-20,2004-07-21,FALSE,"Infratestdimap"
"2004-jul","Kantar(Emnid)",0.44,0.24,0.13,0.08,0.06,NA,NA,NA,2004-07-22,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jul","GMS",0.45,0.26,0.11,0.07,0.05,NA,NA,1007,2004-07-22,2004-07-14,2004-07-20,FALSE,"GMS"
"2004-jul","Allensbach",0.442,0.242,0.122,0.085,0.06,NA,NA,2114,2004-07-21,2004-07-01,2004-07-13,FALSE,"Allensbach"
"2004-jul","Forsa",0.44,0.25,0.13,0.07,0.06,NA,NA,2503,2004-07-20,2004-07-12,2004-07-16,FALSE,"Forsa"
"2004-jul","Infratestdimap",0.46,0.23,0.13,0.07,0.07,NA,NA,1000,2004-07-16,2004-07-13,2004-07-14,FALSE,"Infratestdimap"
"2004-jul","Kantar(Emnid)",0.45,0.25,0.12,0.08,0.06,NA,NA,NA,2004-07-15,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jul","Forsa",0.46,0.23,0.12,0.08,0.06,NA,NA,2507,2004-07-13,2004-07-05,2004-07-09,FALSE,"Forsa"
"2004-jul","Infratestdimap",0.45,0.23,0.13,0.07,0.07,NA,NA,1000,2004-07-12,2004-07-06,2004-07-07,FALSE,"Infratestdimap"
"2004-jul","Forsch’gr.Wahlen",0.46,0.25,0.12,0.07,0.05,NA,NA,1255,2004-07-09,2004-07-06,2004-07-08,FALSE,"Forsch’gr.Wahlen"
"2004-jul","Kantar(Emnid)",0.45,0.24,0.13,0.08,0.06,NA,NA,NA,2004-07-08,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jul","Forsa",0.45,0.24,0.12,0.09,0.06,NA,NA,2506,2004-07-06,2004-06-28,2004-07-02,FALSE,"Forsa"
"2004-jul","Infratestdimap",0.45,0.23,0.13,0.07,0.07,NA,NA,1500,2004-07-02,2004-06-29,2004-06-30,FALSE,"Infratestdimap"
"2004-jul","Kantar(Emnid)",0.45,0.25,0.13,0.07,0.06,NA,NA,NA,2004-07-01,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jun","Forsa",0.45,0.24,0.12,0.08,0.06,NA,NA,2500,2004-06-29,2004-06-21,2004-06-25,FALSE,"Forsa"
"2004-jun","Forsch’gr.Wahlen",0.46,0.27,0.11,0.07,0.05,NA,NA,1230,2004-06-25,2004-06-22,2004-06-24,FALSE,"Forsch’gr.Wahlen"
"2004-jun","Infratestdimap",0.45,0.24,0.13,0.07,0.06,NA,NA,1000,2004-06-25,2004-06-22,2004-06-23,FALSE,"Infratestdimap"
"2004-jun","Kantar(Emnid)",0.45,0.25,0.12,0.08,0.06,NA,NA,NA,2004-06-24,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jun","GMS",0.47,0.25,0.11,0.07,0.05,NA,NA,1005,2004-06-24,2004-06-16,2004-06-22,FALSE,"GMS"
"2004-jun","Forsa",0.45,0.24,0.13,0.08,0.06,NA,NA,2501,2004-06-22,2004-06-14,2004-06-18,FALSE,"Forsa"
"2004-jun","Infratestdimap",0.45,0.24,0.12,0.08,0.06,NA,NA,1000,2004-06-18,2004-06-15,2004-06-16,FALSE,"Infratestdimap"
"2004-jun","Kantar(Emnid)",0.47,0.26,0.11,0.07,0.05,NA,NA,NA,2004-06-17,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jun","Allensbach",0.459,0.25,0.108,0.079,0.054,NA,NA,2000,2004-06-16,2004-05-29,2004-06-09,FALSE,"Allensbach"
"2004-jun","Forsa",0.45,0.27,0.12,0.07,0.05,NA,NA,2502,2004-06-15,2004-06-07,2004-06-11,FALSE,"Forsa"
"2004-jun","Kantar(Emnid)",0.48,0.27,0.1,0.07,0.05,NA,NA,NA,2004-06-11,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jun","Infratestdimap",0.46,0.26,0.11,0.08,0.05,NA,NA,1000,2004-06-11,2004-06-08,2004-06-09,FALSE,"Infratestdimap"
"2004-jun","Forsa",0.46,0.28,0.11,0.07,0.05,NA,NA,2001,2004-06-08,2004-06-01,2004-06-04,FALSE,"Forsa"
"2004-jun","Kantar(Emnid)",0.47,0.26,0.11,0.07,0.05,NA,NA,NA,2004-06-04,NA,NA,FALSE,"Kantar(Emnid)"
"2004-jun","Infratestdimap",0.46,0.27,0.11,0.06,0.05,NA,NA,1500,2004-06-04,2004-06-01,2004-06-02,FALSE,"Infratestdimap"
"2004-jun","Forsa",0.48,0.27,0.1,0.07,0.04,NA,NA,2502,2004-06-01,2004-05-24,2004-05-28,FALSE,"Forsa"
"2004-may","Forsch’gr.Wahlen",0.48,0.29,0.09,0.06,0.04,NA,NA,1217,2004-05-28,2004-05-25,2004-05-27,FALSE,"Forsch’gr.Wahlen"
"2004-may","Infratestdimap",0.46,0.27,0.11,0.07,0.05,NA,NA,1000,2004-05-28,2004-05-24,2004-05-25,FALSE,"Infratestdimap"
"2004-may","Forsa",0.46,0.26,0.12,0.07,0.05,NA,NA,2007,2004-05-25,2004-05-17,2004-05-21,FALSE,"Forsa"
"2004-may","Infratestdimap",0.47,0.26,0.11,0.06,0.05,NA,NA,NA,2004-05-21,NA,NA,FALSE,"Infratestdimap"
"2004-may","Kantar(Emnid)",0.47,0.26,0.11,0.06,0.06,NA,NA,NA,2004-05-20,NA,NA,FALSE,"Kantar(Emnid)"
"2004-may","Allensbach",0.467,0.245,0.119,0.079,0.051,NA,NA,NA,2004-05-19,2004-04-28,2004-05-08,FALSE,"Allensbach"
"2004-may","GMS",0.48,0.25,0.11,0.07,0.04,NA,NA,1002,2004-05-19,2004-05-12,2004-05-18,FALSE,"GMS"
"2004-may","Forsa",0.47,0.26,0.12,0.06,0.05,NA,NA,2507,2004-05-18,2004-05-10,2004-05-15,FALSE,"Forsa"
"2004-may","Forsch’gr.Wahlen",0.48,0.28,0.1,0.06,0.04,NA,NA,1213,2004-05-14,2004-05-11,2004-05-13,FALSE,"Forsch’gr.Wahlen"
"2004-may","Infratestdimap",0.47,0.26,0.12,0.07,0.04,NA,NA,1000,2004-05-14,2004-05-11,2004-05-13,FALSE,"Infratestdimap"
"2004-may","Kantar(Emnid)",0.48,0.26,0.1,0.06,0.06,NA,NA,NA,2004-05-13,NA,NA,FALSE,"Kantar(Emnid)"
"2004-may","Forsa",0.46,0.27,0.11,0.07,0.05,NA,NA,2501,2004-05-11,2004-05-03,2004-05-07,FALSE,"Forsa"
"2004-may","Kantar(Emnid)",0.47,0.27,0.11,0.06,0.05,NA,NA,NA,2004-05-07,NA,NA,FALSE,"Kantar(Emnid)"
"2004-may","Infratestdimap",0.46,0.27,0.12,0.07,0.04,NA,NA,1200,2004-05-07,2004-05-03,2004-05-05,FALSE,"Infratestdimap"
"2004-may","Forsa",0.46,0.27,0.11,0.07,0.05,NA,NA,2502,2004-05-04,2004-04-26,2004-04-30,FALSE,"Forsa"
"2004-apr","Kantar(Emnid)",0.47,0.27,0.11,0.07,0.05,NA,NA,NA,2004-04-30,NA,NA,FALSE,"Kantar(Emnid)"
"2004-apr","Infratestdimap",0.47,0.26,0.11,0.06,0.05,NA,NA,1000,2004-04-30,2004-04-27,2004-04-28,FALSE,"Infratestdimap"
"2004-apr","Forsa",0.47,0.27,0.12,0.06,0.04,NA,NA,2509,2004-04-27,2004-04-19,2004-04-23,FALSE,"Forsa"
"2004-apr","Kantar(Emnid)",0.46,0.27,0.11,0.07,0.05,NA,NA,NA,2004-04-23,NA,NA,FALSE,"Kantar(Emnid)"
"2004-apr","Forsch’gr.Wahlen",0.48,0.29,0.1,0.05,0.04,NA,NA,1289,2004-04-23,2004-04-20,2004-04-22,FALSE,"Forsch’gr.Wahlen"
"2004-apr","Infratestdimap",0.46,0.27,0.11,0.06,0.05,NA,NA,1000,2004-04-23,2004-04-20,2004-04-21,FALSE,"Infratestdimap"
"2004-apr","GMS",0.465,0.26,0.11,0.075,0.05,NA,NA,1006,2004-04-22,2004-04-14,2004-04-20,FALSE,"GMS"
"2004-apr","Allensbach",0.471,0.245,0.115,0.083,0.053,NA,NA,NA,2004-04-21,2004-03-30,2004-04-13,FALSE,"Allensbach"
"2004-apr","Forsa",0.47,0.27,0.11,0.06,0.05,NA,NA,2007,2004-04-20,2004-04-13,2004-04-16,FALSE,"Forsa"
"2004-apr","Infratestdimap",0.46,0.27,0.11,0.07,0.05,NA,NA,1000,2004-04-16,2004-04-13,2004-04-14,FALSE,"Infratestdimap"
"2004-apr","Kantar(Emnid)",0.47,0.27,0.11,0.06,0.05,NA,NA,NA,2004-04-15,NA,NA,FALSE,"Kantar(Emnid)"
"2004-apr","Forsa",0.47,0.28,0.11,0.06,0.05,NA,NA,2005,2004-04-13,2004-04-05,2004-04-08,FALSE,"Forsa"
"2004-apr","Infratestdimap",0.46,0.27,0.11,0.07,0.05,NA,NA,1000,2004-04-08,2004-04-05,2004-04-06,FALSE,"Infratestdimap"
"2004-apr","Forsa",0.47,0.27,0.11,0.06,0.05,NA,NA,2507,2004-04-06,2004-03-29,2004-04-02,FALSE,"Forsa"
"2004-apr","Forsch’gr.Wahlen",0.48,0.29,0.1,0.05,0.04,NA,NA,1315,2004-04-02,2004-03-29,2004-04-01,FALSE,"Forsch’gr.Wahlen"
"2004-apr","Infratestdimap",0.47,0.27,0.11,0.07,0.05,NA,NA,1200,2004-04-02,2004-03-29,2004-03-31,FALSE,"Infratestdimap"
"2004-apr","Kantar(Emnid)",0.48,0.26,0.11,0.06,0.05,NA,NA,NA,2004-04-01,NA,NA,FALSE,"Kantar(Emnid)"
"2004-mar","Forsa",0.47,0.27,0.11,0.06,0.05,NA,NA,2509,2004-03-30,2004-03-22,2004-03-26,FALSE,"Forsa"
"2004-mar","Infratestdimap",0.48,0.26,0.11,0.06,0.05,NA,NA,1000,2004-03-26,2004-03-23,2004-03-24,FALSE,"Infratestdimap"
"2004-mar","Kantar(Emnid)",0.49,0.24,0.12,0.06,0.05,NA,NA,NA,2004-03-25,NA,NA,FALSE,"Kantar(Emnid)"
"2004-mar","Forsa",0.48,0.26,0.12,0.06,0.05,NA,NA,2504,2004-03-23,2004-03-15,2004-03-19,FALSE,"Forsa"
"2004-mar","Forsch’gr.Wahlen",0.48,0.29,0.1,0.05,0.04,NA,NA,1230,2004-03-19,2004-03-15,2004-03-18,FALSE,"Forsch’gr.Wahlen"
"2004-mar","Infratestdimap",0.48,0.26,0.12,0.06,0.04,NA,NA,1000,2004-03-19,2004-03-16,2004-03-18,FALSE,"Infratestdimap"
"2004-mar","Kantar(Emnid)",0.49,0.25,0.11,0.06,0.05,NA,NA,NA,2004-03-18,NA,NA,FALSE,"Kantar(Emnid)"
"2004-mar","GMS",0.485,0.245,0.11,0.07,0.05,NA,NA,1009,2004-03-18,2004-03-10,2004-03-16,FALSE,"GMS"
"2004-mar","Allensbach",0.472,0.238,0.119,0.081,0.048,NA,NA,2000,2004-03-17,2004-02-28,2004-03-10,FALSE,"Allensbach"
"2004-mar","Forsa",0.49,0.25,0.12,0.06,0.05,NA,NA,2508,2004-03-16,2004-03-08,2004-03-12,FALSE,"Forsa"
"2004-mar","Kantar(Emnid)",0.5,0.23,0.11,0.07,0.05,NA,NA,NA,2004-03-12,NA,NA,FALSE,"Kantar(Emnid)"
"2004-mar","Infratestdimap",0.49,0.25,0.11,0.06,0.05,NA,NA,1000,2004-03-12,2004-03-09,2004-03-10,FALSE,"Infratestdimap"
"2004-mar","Forsa",0.49,0.25,0.12,0.06,0.04,NA,NA,2514,2004-03-09,2004-03-01,2004-03-05,FALSE,"Forsa"
"2004-mar","Forsch’gr.Wahlen",0.49,0.28,0.1,0.05,0.04,NA,NA,1285,2004-03-05,2004-03-01,2004-03-04,FALSE,"Forsch’gr.Wahlen"
"2004-mar","Infratestdimap",0.5,0.24,0.11,0.06,0.05,NA,NA,1200,2004-03-05,2004-03-02,2004-03-03,FALSE,"Infratestdimap"
"2004-mar","Kantar(Emnid)",0.48,0.24,0.11,0.08,0.05,NA,NA,NA,2004-03-04,NA,NA,FALSE,"Kantar(Emnid)"
"2004-mar","Forsa",0.47,0.26,0.12,0.08,0.04,NA,NA,2509,2004-03-02,2004-02-23,2004-02-27,FALSE,"Forsa"
"2004-feb","Infratestdimap",0.47,0.25,0.11,0.09,0.05,NA,NA,1000,2004-02-27,2004-02-24,2004-02-25,FALSE,"Infratestdimap"
"2004-feb","Kantar(Emnid)",0.48,0.24,0.11,0.07,0.05,NA,NA,NA,2004-02-26,NA,NA,FALSE,"Kantar(Emnid)"
"2004-feb","Forsa",0.47,0.26,0.11,0.07,0.05,NA,NA,2507,2004-02-24,2004-02-16,2004-02-20,FALSE,"Forsa"
"2004-feb","Infratestdimap",0.47,0.25,0.11,0.09,0.05,NA,NA,1000,2004-02-20,2004-02-16,2004-02-17,FALSE,"Infratestdimap"
"2004-feb","Kantar(Emnid)",0.47,0.24,0.12,0.08,0.05,NA,NA,NA,2004-02-19,NA,NA,FALSE,"Kantar(Emnid)"
"2004-feb","GMS",0.48,0.25,0.11,0.075,0.045,NA,NA,1005,2004-02-19,2004-02-11,2004-02-17,FALSE,"GMS"
"2004-feb","Allensbach",0.478,0.242,0.104,0.084,0.052,NA,NA,NA,2004-02-18,2004-01-30,2004-02-10,FALSE,"Allensbach"
"2004-feb","Forsa",0.47,0.26,0.11,0.07,0.05,NA,NA,2534,2004-02-17,2004-02-09,2004-02-13,FALSE,"Forsa"
"2004-feb","Forsch’gr.Wahlen",0.48,0.29,0.1,0.05,0.04,NA,NA,1250,2004-02-13,2004-02-09,2004-02-12,FALSE,"Forsch’gr.Wahlen"
"2004-feb","Infratestdimap",0.48,0.24,0.11,0.08,0.05,NA,NA,1000,2004-02-13,2004-02-10,2004-02-11,FALSE,"Infratestdimap"
"2004-feb","Kantar(Emnid)",0.49,0.24,0.11,0.07,0.05,NA,NA,NA,2004-02-11,NA,NA,FALSE,"Kantar(Emnid)"
"2004-feb","Forsa",0.47,0.26,0.11,0.08,0.04,NA,NA,1004,2004-02-10,2004-02-09,NA,FALSE,"Forsa"
